"date","new_area_ipol","new_area_index","new_area_excess"
2018-02-09,95,55.301188868608,0
2018-02-10,96,61.4457654095644,6.14457654095644
2018-02-11,95,61.4457654095644,6.14457654095644
2018-02-12,95,61.4457654095644,6.14457654095644
2018-02-13,97,61.4457654095644,6.14457654095644
2018-02-14,95,55.301188868608,7.105427357601e-15
2018-02-15,96,55.301188868608,0
2018-02-16,95,67.5903419505209,12.2891530819129
2018-02-17,97,61.4457654095644,6.14457654095644
2018-02-18,95,55.301188868608,0
2018-02-19,96,55.301188868608,7.105427357601e-15
2018-02-20,97,73.7349184914773,18.4337296228693
2018-02-21,94,55.301188868608,0
2018-02-22,96,55.301188868608,7.105427357601e-15
2018-02-23,95,61.4457654095644,6.14457654095644
2018-02-24,97,73.7349184914773,18.4337296228693
2018-02-25,96,49.1566123276515,-6.14457654095644
2018-02-26,95,61.4457654095644,6.14457654095644
2018-02-27,97,55.301188868608,7.105427357601e-15
2018-02-28,95,61.4457654095644,6.14457654095644
2018-03-01,96,67.5903419505209,12.2891530819129
2018-03-02,95,55.301188868608,7.105427357601e-15
2018-03-03,96,55.301188868608,0
2018-03-04,96,67.5903419505209,12.2891530819129
2018-03-05,95,61.4457654095644,6.14457654095644
2018-03-06,97,55.301188868608,0
2018-03-07,95,55.301188868608,7.105427357601e-15
2018-03-08,96,67.5903419505209,12.2891530819129
2018-03-09,96,61.4457654095644,6.14457654095644
2018-03-10,96,55.301188868608,7.105427357601e-15
2018-03-11,96,61.4457654095644,6.14457654095644
2018-03-12,95,61.4457654095644,6.14457654095644
2018-03-13,97,55.301188868608,7.105427357601e-15
2018-03-14,94,67.5903419505209,12.2891530819129
2018-03-15,96,49.1566123276515,-6.14457654095644
2018-03-16,96,67.5903419505209,12.2891530819129
2018-03-17,96,61.4457654095644,6.14457654095644
2018-03-18,96,55.301188868608,0
2018-03-19,95,61.4457654095644,6.14457654095644
2018-03-20,97,67.5903419505209,12.2891530819129
2018-03-21,96,55.301188868608,7.105427357601e-15
2018-03-22,95,55.301188868608,0
2018-03-23,96,67.5903419505209,12.2891530819129
2018-03-24,95,61.4457654095644,6.14457654095644
2018-03-25,96,55.301188868608,0
2018-03-26,95,55.301188868608,7.105427357601e-15
2018-03-27,97,67.5903419505209,12.2891530819129
2018-03-28,96,61.4457654095644,6.14457654095644
2018-03-29,95,55.301188868608,7.105427357601e-15
2018-03-30,95,61.4457654095644,6.14457654095644
2018-03-31,96,61.4457654095644,6.14457654095644
2018-04-01,96,61.4457654095644,6.14457654095644
2018-04-02,96,61.4457654095644,6.14457654095644
2018-04-03,95,49.1566123276515,-6.14457654095644
2018-04-04,96,61.4457654095644,6.14457654095644
2018-04-05,95,73.7349184914773,18.4337296228693
2018-04-06,96,49.1566123276515,-6.14457654095644
2018-04-07,96,61.4457654095644,6.14457654095644
2018-04-08,96,61.4457654095644,6.14457654095644
2018-04-09,96,61.4457654095644,6.14457654095644
2018-04-10,96,61.4457654095644,6.14457654095644
2018-04-11,96,55.301188868608,7.105427357601e-15
2018-04-12,95,55.301188868608,0
2018-04-13,96,67.5903419505209,12.2891530819129
2018-04-14,96,61.4457654095644,6.14457654095644
2018-04-15,95,55.301188868608,0
2018-04-16,96,61.4457654095644,6.14457654095644
2018-04-17,96,61.4457654095644,6.14457654095644
2018-04-18,96,67.5903419505209,12.2891530819129
2018-04-19,95,55.301188868608,0
2018-04-20,96,55.301188868608,7.105427357601e-15
2018-04-21,97,67.5903419505209,12.2891530819129
2018-04-22,95,55.301188868608,0
2018-04-23,96,61.4457654095644,6.14457654095644
2018-04-24,95,61.4457654095644,6.14457654095644
2018-04-25,96,55.301188868608,0
2018-04-26,96,61.4457654095644,6.14457654095644
2018-04-27,95,67.5903419505209,12.2891530819129
2018-04-28,97,49.1566123276515,-6.14457654095644
2018-04-29,95,67.5903419505209,12.2891530819129
2018-04-30,96,55.301188868608,7.105427357601e-15
2018-05-01,97,67.5903419505209,12.2891530819129
2018-05-02,96,55.301188868608,0
2018-05-03,97,55.301188868608,7.105427357601e-15
2018-05-04,95,67.5903419505209,12.2891530819129
2018-05-05,98,61.4457654095644,6.14457654095644
2018-05-06,95,55.301188868608,0
2018-05-07,97,61.4457654095644,6.14457654095644
2018-05-08,97,61.4457654095644,6.14457654095644
2018-05-09,96,61.4457654095644,6.14457654095644
2018-05-10,96,67.5903419505209,12.2891530819129
2018-05-11,96,49.1566123276515,-6.14457654095644
2018-05-12,97,67.5903419505209,12.2891530819129
2018-05-13,96,61.4457654095644,6.14457654095644
2018-05-14,96,61.4457654095644,6.14457654095644
2018-05-15,98,55.301188868608,0
2018-05-16,94,67.5903419505209,12.2891530819129
2018-05-17,97,55.301188868608,7.105427357601e-15
2018-05-18,95,61.4457654095644,6.14457654095644
2018-05-19,97,61.4457654095644,6.14457654095644
2018-05-20,97,61.4457654095644,6.14457654095644
2018-05-21,95,61.4457654095644,6.14457654095644
2018-05-22,98,55.301188868608,7.105427357601e-15
2018-05-23,95,67.5903419505209,12.2891530819129
2018-05-24,97,61.4457654095644,6.14457654095644
2018-05-25,96,55.301188868608,7.105427357601e-15
2018-05-26,97,61.4457654095644,6.14457654095644
2018-05-27,96,61.4457654095644,6.14457654095644
2018-05-28,96,67.5903419505209,12.2891530819129
2018-05-29,97,55.301188868608,0
2018-05-30,96,55.301188868608,7.105427357601e-15
2018-05-31,96,61.4457654095644,6.14457654095644
2018-06-01,97,73.7349184914773,18.4337296228693
2018-06-02,96,49.1566123276515,-6.14457654095644
2018-06-03,97,61.4457654095644,6.14457654095644
2018-06-04,95,55.301188868608,7.105427357601e-15
2018-06-05,98,73.7349184914773,18.4337296228693
2018-06-06,96,61.4457654095644,6.14457654095644
2018-06-07,95,49.1566123276515,-6.14457654095644
2018-06-08,97,61.4457654095644,6.14457654095644
2018-06-09,96,67.5903419505209,12.2891530819129
2018-06-10,97,61.4457654095644,6.14457654095644
2018-06-11,95,55.301188868608,0
2018-06-12,98,61.4457654095644,6.14457654095644
2018-06-13,96,61.4457654095644,6.14457654095644
2018-06-14,96,67.5903419505209,12.2891530819129
2018-06-15,96,55.301188868608,7.105427357601e-15
2018-06-16,97,55.301188868608,0
2018-06-17,96,67.5903419505209,12.2891530819129
2018-06-18,97,61.4457654095644,6.14457654095644
2018-06-19,96,61.4457654095644,6.14457654095644
2018-06-20,97,55.301188868608,0
2018-06-21,95,61.4457654095644,6.14457654095644
2018-06-22,97,61.4457654095644,6.14457654095644
2018-06-23,96,61.4457654095644,6.14457654095644
2018-06-24,97,61.4457654095644,6.14457654095644
2018-06-25,96,61.4457654095644,6.14457654095644
2018-06-26,97,55.301188868608,7.105427357601e-15
2018-06-27,96,67.5903419505209,12.2891530819129
2018-06-28,95,61.4457654095644,6.14457654095644
2018-06-29,97,55.301188868608,0
2018-06-30,97,61.4457654095644,6.14457654095644
2018-07-01,95,55.301188868608,0
2018-07-02,96,67.5903419505209,12.2891530819129
2018-07-03,97,67.5903419505209,12.2891530819129
2018-07-04,96,49.1566123276515,-6.14457654095644
2018-07-05,96,61.4457654095644,6.14457654095644
2018-07-06,96,67.5903419505209,12.2891530819129
2018-07-07,98,61.4457654095644,6.14457654095644
2018-07-08,95,55.301188868608,0
2018-07-09,97,55.301188868608,7.105427357601e-15
2018-07-10,96,67.5903419505209,12.2891530819129
2018-07-11,97,67.5903419505209,12.2891530819129
2018-07-12,96,49.1566123276515,-6.14457654095644
2018-07-13,96,61.4457654095644,6.14457654095644
2018-07-14,97,61.4457654095644,6.14457654095644
2018-07-15,96,67.5903419505209,12.2891530819129
2018-07-16,96,61.4457654095644,6.14457654095644
2018-07-17,96,55.301188868608,0
2018-07-18,97,55.301188868608,7.105427357601e-15
2018-07-19,96,73.7349184914773,18.4337296228693
2018-07-20,96,55.301188868608,7.105427357601e-15
2018-07-21,97,55.301188868608,0
2018-07-22,96,61.4457654095644,6.14457654095644
2018-07-23,96,67.5903419505209,12.2891530819129
2018-07-24,98,61.4457654095644,6.14457654095644
2018-07-25,95,61.4457654095644,6.14457654095644
2018-07-26,97,49.1566123276515,-6.14457654095644
2018-07-27,95,67.5903419505209,12.2891530819129
2018-07-28,98,61.4457654095644,6.14457654095644
2018-07-29,95,61.4457654095644,6.14457654095644
2018-07-30,97,55.301188868608,0
2018-07-31,97,61.4457654095644,6.14457654095644
2018-08-01,96,67.5903419505209,12.2891530819129
2018-08-02,96,61.4457654095644,6.14457654095644
2018-08-03,96,55.301188868608,7.105427357601e-15
2018-08-04,97,61.4457654095644,6.14457654095644
2018-08-05,96,55.301188868608,7.105427357601e-15
2018-08-06,96,67.5903419505209,12.2891530819129
2018-08-07,97,61.4457654095644,6.14457654095644
2018-08-08,96,55.301188868608,0
2018-08-09,96,61.4457654095644,6.14457654095644
2018-08-10,96,67.5903419505209,12.2891530819129
2018-08-11,97,55.301188868608,7.105427357601e-15
2018-08-12,97,67.5903419505209,12.2891530819129
2018-08-13,95,55.301188868608,0
2018-08-14,98,61.4457654095644,6.14457654095644
2018-08-15,95,61.4457654095644,6.14457654095644
2018-08-16,96,61.4457654095644,6.14457654095644
2018-08-17,96,55.301188868608,0
2018-08-18,97,61.4457654095644,6.14457654095644
2018-08-19,96,61.4457654095644,6.14457654095644
2018-08-20,96,67.5903419505209,12.2891530819129
2018-08-21,97,61.4457654095644,6.14457654095644
2018-08-22,96,49.1566123276515,-6.14457654095644
2018-08-23,96,67.5903419505209,12.2891530819129
2018-08-24,96,61.4457654095644,6.14457654095644
2018-08-25,97,61.4457654095644,6.14457654095644
2018-08-26,96,55.301188868608,0
2018-08-27,95,49.1566123276515,-6.14457654095644
2018-08-28,95,61.4457654095644,6.14457654095644
2018-08-29,95,55.301188868608,0
2018-08-30,94,49.1566123276515,-6.14457654095644
2018-08-31,95,49.1566123276515,-6.14457654095644
2018-09-01,95,55.301188868608,7.105427357601e-15
2018-09-02,96,61.4457654095644,6.14457654095644
2018-09-03,94,55.301188868608,0
2018-09-04,96,43.0120357866951,-12.2891530819129
2018-09-05,94,61.4457654095644,6.14457654095644
2018-09-06,95,55.301188868608,0
2018-09-07,94,49.1566123276515,-6.14457654095644
2018-09-08,96,55.301188868608,0
2018-09-09,94,49.1566123276515,-6.14457654095644
2018-09-10,95,55.301188868608,7.105427357601e-15
2018-09-11,95,55.301188868608,0
2018-09-12,94,49.1566123276515,-6.14457654095644
2018-09-13,96,49.1566123276515,-6.14457654095644
2018-09-14,94,67.5903419505209,12.2891530819129
2018-09-15,96,49.1566123276515,-6.14457654095644
2018-09-16,94,55.301188868608,0
2018-09-17,95,55.301188868608,0
2018-09-18,95,43.0120357866951,-12.2891530819129
2018-09-19,95,61.4457654095644,6.14457654095644
2018-09-20,94,49.1566123276515,-6.14457654095644
2018-09-21,95,55.301188868608,0
2018-09-22,95,49.1566123276515,-6.14457654095644
2018-09-23,96,55.301188868608,0
2018-09-24,94,55.301188868608,0
2018-09-25,96,55.301188868608,0
2018-09-26,94,49.1566123276515,-6.14457654095644
2018-09-27,95,61.4457654095644,6.14457654095644
2018-09-28,94,49.1566123276515,-6.14457654095644
2018-09-29,96,55.301188868608,0
2018-09-30,94,55.301188868608,0
2018-10-01,94,43.0120357866951,-12.2891530819129
2018-10-02,95,61.4457654095644,6.14457654095644
2018-10-03,95,55.301188868608,0
2018-10-04,95,49.1566123276515,-6.14457654095644
2018-10-05,94,55.301188868608,0
2018-10-06,96,55.301188868608,0
2018-10-07,94,49.1566123276515,-6.14457654095644
2018-10-08,95,55.301188868608,0
2018-10-09,95,49.1566123276515,-6.14457654095644
2018-10-10,95,61.4457654095644,6.14457654095644
2018-10-11,94,55.301188868608,0
2018-10-12,95,49.1566123276515,-6.14457654095644
2018-10-13,96,55.301188868608,0
2018-10-14,95,55.301188868608,0
2018-10-15,94,49.1566123276515,-6.14457654095644
2018-10-16,96,55.301188868608,0
2018-10-17,94,49.1566123276515,-6.14457654095644
2018-10-18,95,55.301188868608,0
2018-10-19,94,55.301188868608,0
2018-10-20,96,49.1566123276515,-6.14457654095644
2018-10-21,94,55.301188868608,0
2018-10-22,94,55.301188868608,0
2018-10-23,97,55.301188868608,7.105427357601e-15
2018-10-24,94,55.301188868608,0
2018-10-25,95,49.1566123276515,-6.14457654095644
2018-10-26,94,55.301188868608,0
2018-10-27,96,55.301188868608,0
2018-10-28,94,49.1566123276515,-6.14457654095644
2018-10-29,95,55.301188868608,0
2018-10-30,95,55.301188868608,0
2018-10-31,95,49.1566123276515,-6.14457654095644
2018-11-01,94,61.4457654095644,6.14457654095644
2018-11-02,95,49.1566123276515,-6.14457654095644
2018-11-03,96,49.1566123276515,-6.14457654095644
2018-11-04,95,61.4457654095644,6.14457654095644
2018-11-05,94,49.1566123276515,-6.14457654095644
2018-11-06,96,55.301188868608,0
2018-11-07,94,55.301188868608,0
2018-11-08,95,49.1566123276515,-6.14457654095644
2018-11-09,94,55.301188868608,0
2018-11-10,95,61.4457654095644,6.14457654095644
2018-11-11,95,43.0120357866951,-12.2891530819129
2018-11-12,94,55.301188868608,0
2018-11-13,97,49.1566123276515,-6.14457654095644
2018-11-14,94,55.301188868608,0
2018-11-15,95,55.301188868608,0
2018-11-16,94,49.1566123276515,-6.14457654095644
2018-11-17,95,61.4457654095644,6.14457654095644
2018-11-18,94,55.301188868608,0
2018-11-19,95,55.301188868608,7.105427357601e-15
2018-11-20,95,49.1566123276515,-6.14457654095644
2018-11-21,95,49.1566123276515,-6.14457654095644
2018-11-22,94,55.301188868608,0
2018-11-23,96,61.4457654095644,6.14457654095644
2018-11-24,95,43.0120357866951,-12.2891530819129
2018-11-25,95,55.301188868608,0
2018-11-26,47,43.0120357866951,-12.2891530819129
2018-11-27,49,43.0120357866951,-12.2891530819129
2018-11-28,47,43.0120357866951,-12.2891530819129
2018-11-29,47,49.1566123276515,-6.14457654095644
2018-11-30,49,43.0120357866951,-12.2891530819129
2018-12-01,47,43.0120357866951,-12.2891530819129
2018-12-02,48,49.1566123276515,-6.14457654095644
2018-12-03,49,36.8674592457386,-18.4337296228693
2018-12-04,48,43.0120357866951,-12.2891530819129
2018-12-05,47,43.0120357866951,-12.2891530819129
2018-12-06,49,49.1566123276515,-6.14457654095644
2018-12-07,47,36.8674592457386,-18.4337296228693
2018-12-08,48,43.0120357866951,-12.2891530819129
2018-12-09,48,43.0120357866951,-12.2891530819129
2018-12-10,48,49.1566123276515,-6.14457654095644
2018-12-11,46,36.8674592457386,-18.4337296228693
2018-12-12,49,43.0120357866951,-12.2891530819129
2018-12-13,48,43.0120357866951,-12.2891530819129
2018-12-14,48,49.1566123276515,-6.14457654095644
2018-12-15,48,43.0120357866951,-12.2891530819129
2018-12-16,48,36.8674592457386,-18.4337296228693
2018-12-17,47,43.0120357866951,-12.2891530819129
2018-12-18,48,43.0120357866951,-12.2891530819129
2018-12-19,52,61.4457654095644,6.14457654095644
2018-12-20,51,61.4457654095644,6.14457654095645
2018-12-21,54,49.1566123276515,-6.14457654095644
2018-12-22,51,61.4457654095644,6.14457654095645
2018-12-23,52,61.4457654095644,6.14457654095644
2018-12-24,52,61.4457654095644,6.14457654095644
2018-12-25,52,49.1566123276515,-6.14457654095644
2018-12-26,52,61.4457654095644,6.14457654095645
2018-12-27,53,61.4457654095644,6.14457654095644
2018-12-28,51,61.4457654095644,6.14457654095645
2018-12-29,52,55.301188868608,0
2018-12-30,52,55.301188868608,7.105427357601e-15
2018-12-31,52,61.4457654095644,6.14457654095644
2019-01-01,52,61.4457654095644,6.14457654095644
2019-01-02,52,55.301188868608,0
2019-01-03,51,55.301188868608,7.105427357601e-15
2019-01-04,53,55.301188868608,0
2019-01-05,52,67.5903419505209,12.2891530819129
2019-01-06,51,55.301188868608,0
2019-01-07,53,61.4457654095644,6.14457654095644
2019-01-08,51,49.1566123276515,-6.14457654095644
2019-01-09,52,67.5903419505209,12.2891530819129
2019-01-10,53,55.301188868608,0
2019-01-11,52,55.301188868608,7.105427357601e-15
2019-01-12,51,49.1566123276515,-6.14457654095644
2019-01-13,53,67.5903419505209,12.2891530819129
2019-01-14,52,55.301188868608,0
2019-01-15,52,61.4457654095644,6.14457654095645
2019-01-16,52,55.301188868608,0
2019-01-17,52,61.4457654095644,6.14457654095645
2019-01-18,51,55.301188868608,0
2019-01-19,54,61.4457654095644,6.14457654095644
2019-01-20,50,55.301188868608,0
2019-01-21,52,61.4457654095644,6.14457654095645
2019-01-22,52,55.301188868608,0
2019-01-23,52,61.4457654095644,6.14457654095645
2019-01-24,89,61.4457654095644,6.14457654095644
2019-01-25,89,67.5903419505209,12.2891530819129
2019-01-26,87,55.301188868608,0
2019-01-27,87,73.7349184914773,18.4337296228693
2019-01-28,89,61.4457654095644,6.14457654095644
2019-01-29,89,67.5903419505209,12.2891530819129
2019-01-30,88,55.301188868608,0
2019-01-31,88,67.5903419505209,12.2891530819129
2019-02-01,88,61.4457654095644,6.14457654095644
2019-02-02,88,73.7349184914773,18.4337296228693
2019-02-03,90,61.4457654095644,6.14457654095644
2019-02-04,87,61.4457654095644,6.14457654095645
2019-02-05,88,61.4457654095644,6.14457654095644
2019-02-06,89,67.5903419505209,12.2891530819129
2019-02-07,88,61.4457654095644,6.14457654095644
2019-02-08,88,67.5903419505209,12.2891530819129
2019-02-09,89,61.4457654095644,6.14457654095644
2019-02-10,88,67.5903419505209,12.2891530819129
2019-02-11,88,55.301188868608,0
2019-02-12,88,67.5903419505209,12.2891530819129
2019-02-13,89,55.301188868608,7.105427357601e-15
2019-02-14,87,73.7349184914773,18.4337296228693
2019-02-15,89,61.4457654095644,6.14457654095644
2019-02-16,88,67.5903419505209,12.2891530819129
2019-02-17,87,55.301188868608,0
2019-02-18,90,67.5903419505209,12.2891530819129
2019-02-19,88,61.4457654095644,6.14457654095644
2019-02-20,88,73.7349184914773,18.4337296228693
2019-02-21,88,61.4457654095644,6.14457654095644
2019-02-22,88,61.4457654095644,6.14457654095645
2019-02-23,89,61.4457654095644,6.14457654095644
2019-02-24,89,67.5903419505209,12.2891530819129
2019-02-25,87,61.4457654095644,6.14457654095644
2019-02-26,88,67.5903419505209,12.2891530819129
2019-02-27,90,61.4457654095644,6.14457654095644
2019-02-28,88,67.5903419505209,12.2891530819129
2019-03-01,87,61.4457654095644,6.14457654095644
2019-03-02,89,67.5903419505209,12.2891530819129
2019-03-03,88,55.301188868608,0
2019-03-04,89,73.7349184914773,18.4337296228693
2019-03-05,88,61.4457654095644,6.14457654095644
2019-03-06,87,67.5903419505209,12.2891530819129
2019-03-07,88,55.301188868608,0
2019-03-08,89,67.5903419505209,12.2891530819129
2019-03-09,89,61.4457654095644,6.14457654095645
2019-03-10,87,73.7349184914773,18.4337296228693
2019-03-11,89,61.4457654095644,6.14457654095644
2019-03-12,88,61.4457654095644,6.14457654095644
2019-03-13,89,61.4457654095644,6.14457654095644
2019-03-14,88,61.4457654095644,6.14457654095645
2019-03-15,88,61.4457654095644,6.14457654095644
2019-03-16,89,67.5903419505209,12.2891530819129
2019-03-17,88,61.4457654095644,6.14457654095644
2019-03-18,87,67.5903419505209,12.2891530819129
2019-03-19,90,61.4457654095644,6.14457654095644
2019-03-20,88,67.5903419505209,12.2891530819129
2019-03-21,88,55.301188868608,0
2019-03-22,88,73.7349184914773,18.4337296228693
2019-03-23,88,61.4457654095644,6.14457654095644
2019-03-24,88,61.4457654095644,6.14457654095645
2019-03-25,89,61.4457654095644,6.14457654095644
2019-03-26,88,61.4457654095644,6.14457654095644
2019-03-27,87,67.5903419505209,12.2891530819129
2019-03-28,89,67.5903419505209,12.2891530819129
2019-03-29,89,67.5903419505209,12.2891530819129
2019-03-30,88,55.301188868608,0
2019-03-31,88,67.5903419505209,12.2891530819129
2019-04-01,88,61.4457654095644,6.14457654095644
2019-04-02,88,67.5903419505209,12.2891530819129
2019-04-03,90,61.4457654095644,6.14457654095644
2019-04-04,87,67.5903419505209,12.2891530819129
2019-04-05,88,61.4457654095644,6.14457654095644
2019-04-06,89,67.5903419505209,12.2891530819129
2019-04-07,88,61.4457654095644,6.14457654095644
2019-04-08,88,61.4457654095644,6.14457654095645
2019-04-09,89,67.5903419505209,12.2891530819129
2019-04-10,87,67.5903419505209,12.2891530819129
2019-04-11,89,61.4457654095644,6.14457654095644
2019-04-12,89,61.4457654095644,6.14457654095645
2019-04-13,87,55.301188868608,0
2019-04-14,88,67.5903419505209,12.2891530819129
2019-04-15,89,67.5903419505209,12.2891530819129
2019-04-16,88,67.5903419505209,12.2891530819129
2019-04-17,88,55.301188868608,7.105427357601e-15
2019-04-18,89,67.5903419505209,12.2891530819129
2019-04-19,88,61.4457654095644,6.14457654095644
2019-04-20,88,67.5903419505209,12.2891530819129
2019-04-21,88,61.4457654095644,6.14457654095644
2019-04-22,89,67.5903419505209,12.2891530819129
2019-04-23,88,61.4457654095644,6.14457654095644
2019-04-24,89,67.5903419505209,12.2891530819129
2019-04-25,87,55.301188868608,0
2019-04-26,88,67.5903419505209,12.2891530819129
2019-04-27,89,67.5903419505209,12.2891530819129
2019-04-28,89,67.5903419505209,12.2891530819129
2019-04-29,87,61.4457654095644,6.14457654095644
2019-04-30,89,61.4457654095644,6.14457654095645
2019-05-01,87,61.4457654095644,6.14457654095644
2019-05-02,89,67.5903419505209,12.2891530819129
2019-05-03,89,67.5903419505209,12.2891530819129
2019-05-04,87,61.4457654095644,6.14457654095645
2019-05-05,88,61.4457654095644,6.14457654095644
2019-05-06,89,67.5903419505209,12.2891530819129
2019-05-07,89,61.4457654095644,6.14457654095645
2019-05-08,87,67.5903419505209,12.2891530819129
2019-05-09,89,61.4457654095644,6.14457654095644
2019-05-10,88,67.5903419505209,12.2891530819129
2019-05-11,88,61.4457654095644,6.14457654095644
2019-05-12,89,67.5903419505209,12.2891530819129
2019-05-13,88,55.301188868608,0
2019-05-14,88,61.4457654095644,6.14457654095644
2019-05-15,89,67.5903419505209,12.2891530819129
2019-05-16,87,67.5903419505209,12.2891530819129
2019-05-17,89,61.4457654095644,6.14457654095645
2019-05-18,88,61.4457654095644,6.14457654095645
2019-05-19,89,61.4457654095644,6.14457654095644
2019-05-20,87,67.5903419505209,12.2891530819129
2019-05-21,89,67.5903419505209,12.2891530819129
2019-05-22,88,61.4457654095644,6.14457654095645
2019-05-23,88,61.4457654095644,6.14457654095644
2019-05-24,89,67.5903419505209,12.2891530819129
2019-05-25,87,61.4457654095644,6.14457654095644
2019-05-26,90,67.5903419505209,12.2891530819129
2019-05-27,88,61.4457654095644,6.14457654095644
2019-05-28,88,67.5903419505209,12.2891530819129
2019-05-29,88,61.4457654095644,6.14457654095644
2019-05-30,88,67.5903419505209,12.2891530819129
