"date","new_area_ipol","new_area_index","new_area_excess"
2019-05-31,89,55.301188868608,0
2019-06-01,89,67.5903419505209,12.2891530819129
2019-06-02,87,67.5903419505209,12.2891530819129
2019-06-03,88,67.5903419505209,12.2891530819129
2019-06-04,88,61.4457654095644,6.14457654095644
2019-06-05,90,61.4457654095644,6.14457654095644
2019-06-06,87,61.4457654095644,6.14457654095644
2019-06-07,89,67.5903419505209,12.2891530819129
2019-06-08,87,67.5903419505209,12.2891530819129
2019-06-09,89,61.4457654095644,6.14457654095644
2019-06-10,89,61.4457654095644,6.14457654095644
2019-06-11,87,67.5903419505209,12.2891530819129
2019-06-12,88,61.4457654095644,6.14457654095644
2019-06-13,89,67.5903419505209,12.2891530819129
2019-06-14,88,55.301188868608,0
2019-06-15,88,67.5903419505209,12.2891530819129
2019-06-16,89,61.4457654095644,6.14457654095644
2019-06-17,88,67.5903419505209,12.2891530819129
2019-06-18,88,55.301188868608,0
2019-06-19,88,67.5903419505209,12.2891530819129
2019-06-20,89,67.5903419505209,12.2891530819129
2019-06-21,87,67.5903419505209,12.2891530819129
2019-06-22,90,61.4457654095644,6.14457654095644
2019-06-23,87,61.4457654095644,6.14457654095645
2019-06-24,88,61.4457654095644,6.14457654095644
2019-06-25,89,67.5903419505209,12.2891530819129
2019-06-26,89,61.4457654095644,6.14457654095644
2019-06-27,84,55.301188868608,0
2019-06-28,86,49.1566123276515,-6.14457654095644
2019-06-29,84,55.301188868608,0
2019-06-30,84,49.1566123276515,-6.14457654095644
2019-07-01,82,49.1566123276515,-6.14457654095644
2019-07-02,83,55.301188868608,0
2019-07-03,82,55.301188868608,0
2019-07-04,84,43.0120357866951,-12.2891530819129
2019-07-05,83,49.1566123276515,-6.14457654095644
2019-07-06,82,55.301188868608,0
2019-07-07,83,43.0120357866951,-12.2891530819129
2019-07-08,84,49.1566123276515,-6.14457654095644
2019-07-09,82,61.4457654095644,6.14457654095644
2019-07-10,83,49.1566123276515,-6.14457654095644
2019-07-11,82,49.1566123276515,-6.14457654095644
2019-07-12,83,49.1566123276515,-6.14457654095644
2019-07-13,84,49.1566123276515,-6.14457654095644
2019-07-14,82,55.301188868608,0
2019-07-15,83,55.301188868608,0
2019-07-16,82,36.8674592457386,-18.4337296228693
2019-07-17,84,55.301188868608,0
2019-07-18,83,55.301188868608,0
2019-07-19,82,43.0120357866951,-12.2891530819129
2019-07-20,83,49.1566123276515,-6.14457654095644
2019-07-21,83,61.4457654095644,6.14457654095644
2019-07-22,83,49.1566123276515,-6.14457654095644
2019-07-23,83,49.1566123276515,-6.14457654095644
2019-07-24,82,49.1566123276515,-6.14457654095644
2019-07-25,84,49.1566123276515,-6.14457654095644
2019-07-26,84,49.1566123276515,-6.14457654095644
2019-07-27,82,55.301188868608,0
2019-07-28,83,43.0120357866951,-12.2891530819129
2019-07-29,82,55.301188868608,0
2019-07-30,84,55.301188868608,0
2019-07-31,83,43.0120357866951,-12.2891530819129
2019-08-01,82,49.1566123276515,-6.14457654095644
2019-08-02,83,61.4457654095644,6.14457654095644
2019-08-03,83,49.1566123276515,-6.14457654095644
2019-08-04,83,49.1566123276515,-6.14457654095644
2019-08-05,83,49.1566123276515,-6.14457654095644
2019-08-06,82,43.0120357866951,-12.2891530819129
2019-08-07,84,55.301188868608,0
2019-08-08,82,55.301188868608,0
2019-08-09,83,43.0120357866951,-12.2891530819129
2019-08-10,83,55.301188868608,0
2019-08-11,83,55.301188868608,0
2019-08-12,83,43.0120357866951,-12.2891530819129
2019-08-13,83,49.1566123276515,-6.14457654095644
2019-08-14,82,61.4457654095644,6.14457654095644
2019-08-15,83,49.1566123276515,-6.14457654095644
2019-08-16,83,49.1566123276515,-6.14457654095644
2019-08-17,83,43.0120357866951,-12.2891530819129
2019-08-18,83,49.1566123276515,-6.14457654095644
2019-08-19,82,55.301188868608,0
2019-08-20,84,49.1566123276515,-6.14457654095644
2019-08-21,82,49.1566123276515,-6.14457654095644
2019-08-22,83,55.301188868608,0
2019-08-23,83,49.1566123276515,-6.14457654095644
2019-08-24,83,49.1566123276515,-6.14457654095644
2019-08-25,83,49.1566123276515,-6.14457654095644
2019-08-26,83,55.301188868608,0
2019-08-27,82,49.1566123276515,-6.14457654095644
2019-08-28,84,49.1566123276515,-6.14457654095644
2019-08-29,82,43.0120357866951,-12.2891530819129
2019-08-30,83,55.301188868608,0
2019-08-31,83,55.301188868608,0
2019-09-01,82,49.1566123276515,-6.14457654095644
2019-09-02,84,49.1566123276515,-6.14457654095644
2019-09-03,82,55.301188868608,0
2019-09-04,83,49.1566123276515,-6.14457654095644
2019-09-05,83,49.1566123276515,-6.14457654095644
2019-09-06,83,49.1566123276515,-6.14457654095644
2019-09-07,83,49.1566123276515,-6.14457654095644
2019-09-08,82,55.301188868608,0
2019-09-09,83,49.1566123276515,-6.14457654095644
2019-09-10,84,43.0120357866951,-12.2891530819129
2019-09-11,83,55.301188868608,0
2019-09-12,83,55.301188868608,0
2019-09-13,83,49.1566123276515,-6.14457654095644
2019-09-14,83,49.1566123276515,-6.14457654095644
2019-09-15,83,55.301188868608,0
2019-09-16,82,49.1566123276515,-6.14457654095644
2019-09-17,83,49.1566123276515,-6.14457654095644
2019-09-18,84,43.0120357866951,-12.2891530819129
2019-09-19,82,55.301188868608,0
2019-09-20,83,55.301188868608,0
2019-09-21,82,49.1566123276515,-6.14457654095644
2019-09-22,83,43.0120357866951,-12.2891530819129
2019-09-23,84,55.301188868608,0
2019-09-24,82,55.301188868608,0
2019-09-25,83,49.1566123276515,-6.14457654095644
2019-09-26,82,49.1566123276515,-6.14457654095644
2019-09-27,84,55.301188868608,0
2019-09-28,83,43.0120357866951,-12.2891530819129
2019-09-29,82,49.1566123276515,-6.14457654095644
2019-09-30,83,49.1566123276515,-6.14457654095644
2019-10-01,84,55.301188868608,0
2019-10-02,82,55.301188868608,0
2019-10-03,83,49.1566123276515,-6.14457654095644
2019-10-04,82,43.0120357866951,-12.2891530819129
2019-10-05,84,55.301188868608,0
2019-10-06,83,55.301188868608,0
2019-10-07,82,49.1566123276515,-6.14457654095644
2019-10-08,83,49.1566123276515,-6.14457654095644
2019-10-09,82,49.1566123276515,-6.14457654095644
2019-10-10,84,49.1566123276515,-6.14457654095644
2019-10-11,83,49.1566123276515,-6.14457654095644
2019-10-12,82,49.1566123276515,-6.14457654095644
2019-10-13,83,55.301188868608,0
2019-10-14,84,55.301188868608,0
2019-10-15,81,49.1566123276515,-6.14457654095644
2019-10-16,83,43.0120357866951,-12.2891530819129
2019-10-17,82,55.301188868608,0
2019-10-18,84,55.301188868608,0
2019-10-19,83,49.1566123276515,-6.14457654095644
2019-10-20,82,43.0120357866951,-12.2891530819129
2019-10-21,83,55.301188868608,0
2019-10-22,83,49.1566123276515,-6.14457654095644
2019-10-23,83,49.1566123276515,-6.14457654095644
2019-10-24,83,49.1566123276515,-6.14457654095644
2019-10-25,82,55.301188868608,0
2019-10-26,83,55.301188868608,0
2019-10-27,84,49.1566123276515,-6.14457654095644
2019-10-28,83,43.0120357866951,-12.2891530819129
2019-10-29,83,55.301188868608,0
2019-10-30,82,55.301188868608,0
2019-10-31,84,43.0120357866951,-12.2891530819129
2019-11-01,83,49.1566123276515,-6.14457654095644
2019-11-02,82,55.301188868608,0
2019-11-03,83,49.1566123276515,-6.14457654095644
2019-11-04,83,49.1566123276515,-6.14457654095644
2019-11-05,83,49.1566123276515,-6.14457654095644
2019-11-06,83,55.301188868608,0
2019-11-07,82,55.301188868608,0
2019-11-08,84,49.1566123276515,-6.14457654095644
2019-11-09,82,43.0120357866951,-12.2891530819129
2019-11-10,83,49.1566123276515,-6.14457654095644
2019-11-11,83,55.301188868608,0
2019-11-12,83,49.1566123276515,-6.14457654095644
2019-11-13,83,49.1566123276515,-6.14457654095644
2019-11-14,82,55.301188868608,0
2019-11-15,83,49.1566123276515,-6.14457654095644
2019-11-16,83,49.1566123276515,-6.14457654095644
2019-11-17,84,49.1566123276515,-6.14457654095644
2019-11-18,93,55.301188868608,0
2019-11-19,93,55.301188868608,0
2019-11-20,92,55.301188868608,0
2019-11-21,94,36.8674592457386,-18.4337296228693
2019-11-22,92,55.301188868608,0
2019-11-23,93,55.301188868608,0
2019-11-24,93,55.301188868608,0
2019-11-25,93,49.1566123276515,-6.14457654095644
2019-11-26,93,55.301188868608,0
2019-11-27,92,49.1566123276515,-6.14457654095644
2019-11-28,93,55.301188868608,0
2019-11-29,94,49.1566123276515,-6.14457654095644
2019-11-30,92,49.1566123276515,-6.14457654095644
2019-12-01,93,61.4457654095644,6.14457654095644
2019-12-02,92,49.1566123276515,-6.14457654095644
2019-12-03,93,43.0120357866951,-12.2891530819129
2019-12-04,93,55.301188868608,0
2019-12-05,92,55.301188868608,0
2019-12-06,93,49.1566123276515,-6.14457654095644
2019-12-07,93,55.301188868608,0
2019-12-08,93,49.1566123276515,-6.14457654095644
2019-12-09,93,55.301188868608,0
2019-12-10,92,55.301188868608,0
2019-12-11,93,43.0120357866951,-12.2891530819129
2019-12-12,94,49.1566123276515,-6.14457654095644
2019-12-13,93,61.4457654095644,6.14457654095644
2019-12-14,93,49.1566123276515,-6.14457654095644
2019-12-15,92,49.1566123276515,-6.14457654095644
2019-12-16,94,55.301188868608,0
2019-12-17,93,49.1566123276515,-6.14457654095644
2019-12-18,92,55.301188868608,0
2019-12-19,93,55.301188868608,0
2019-12-20,93,49.1566123276515,-6.14457654095644
2019-12-21,93,55.301188868608,0
2019-12-22,93,49.1566123276515,-6.14457654095644
2019-12-23,92,43.0120357866951,-12.2891530819129
2019-12-24,93,55.301188868608,0
2019-12-25,94,61.4457654095644,6.14457654095644
2019-12-26,92,43.0120357866951,-12.2891530819129
2019-12-27,93,55.301188868608,0
2019-12-28,92,55.301188868608,0
2019-12-29,94,49.1566123276515,-6.14457654095644
2019-12-30,93,49.1566123276515,-6.14457654095644
2019-12-31,92,61.4457654095644,6.14457654095644
2020-01-01,93,49.1566123276515,-6.14457654095644
2020-01-02,93,55.301188868608,0
2020-01-03,93,43.0120357866951,-12.2891530819129
2020-01-04,93,49.1566123276515,-6.14457654095644
2020-01-05,92,55.301188868608,0
2020-01-06,92,61.4457654095644,6.14457654095644
2020-01-07,94,43.0120357866951,-12.2891530819129
2020-01-08,92,55.301188868608,0
2020-01-09,93,55.301188868608,0
2020-01-10,92,49.1566123276515,-6.14457654095644
2020-01-11,94,49.1566123276515,-6.14457654095644
2020-01-12,93,61.4457654095644,6.14457654095644
2020-01-13,92,43.0120357866951,-12.2891530819129
2020-01-14,93,55.301188868608,0
2020-01-15,93,49.1566123276515,-6.14457654095644
2020-01-16,93,49.1566123276515,-6.14457654095644
2020-01-17,93,55.301188868608,0
2020-01-18,92,61.4457654095644,6.14457654095644
2020-01-19,94,43.0120357866951,-12.2891530819129
2020-01-20,92,55.301188868608,0
2020-01-21,93,55.301188868608,0
2020-01-22,93,49.1566123276515,-6.14457654095644
2020-01-23,138,86.0240715733902,30.7228827047822
2020-01-24,138,86.0240715733902,30.7228827047822
2020-01-25,138,86.0240715733902,30.7228827047822
2020-01-26,137,98.3132246553031,43.0120357866951
2020-01-27,138,86.0240715733902,30.7228827047822
2020-01-28,139,79.8794950324337,24.5783061638258
2020-01-29,138,92.1686481143466,36.8674592457386
2020-01-30,143,110.602377737216,55.301188868608
2020-01-31,142,98.3132246553031,43.0120357866951
2020-02-01,144,104.457801196259,49.1566123276515
2020-02-02,143,104.457801196259,49.1566123276515
2020-02-03,142,110.602377737216,55.301188868608
2020-02-04,143,104.457801196259,49.1566123276515
2020-02-05,144,98.3132246553031,43.0120357866951
2020-02-06,143,104.457801196259,49.1566123276515
2020-02-07,142,110.602377737216,55.301188868608
2020-02-08,143,98.3132246553031,43.0120357866951
2020-02-09,144,104.457801196259,49.1566123276515
2020-02-10,143,98.3132246553031,43.0120357866951
2020-02-11,140,110.602377737216,55.301188868608
2020-02-12,140,104.457801196259,49.1566123276515
2020-02-13,141,110.602377737216,55.301188868608
2020-02-14,143,92.1686481143466,36.8674592457386
2020-02-15,140,104.457801196259,49.1566123276515
2020-02-16,141,98.3132246553031,43.0120357866951
2020-02-17,144,98.3132246553031,43.0120357866951
2020-02-18,143,92.1686481143466,36.8674592457386
2020-02-19,144,92.1686481143466,36.8674592457386
2020-02-20,144,86.0240715733902,30.7228827047822
2020-02-21,142,92.1686481143466,36.8674592457386
2020-02-22,145,98.3132246553031,43.0120357866951
2020-02-23,144,92.1686481143466,36.8674592457386
2020-02-24,143,92.1686481143466,36.8674592457386
2020-02-25,143,86.0240715733902,30.7228827047822
2020-02-26,145,104.457801196259,49.1566123276515
2020-02-27,143,79.8794950324337,24.5783061638258
2020-02-28,143,98.3132246553031,43.0120357866951
2020-02-29,144,86.0240715733902,30.7228827047822
2020-03-01,143,104.457801196259,49.1566123276515
2020-03-02,145,79.8794950324337,24.5783061638258
2020-03-03,143,98.3132246553031,43.0120357866951
2020-03-04,159,98.3132246553031,43.0120357866951
2020-03-05,159,104.457801196259,49.1566123276515
2020-03-06,158,110.602377737216,55.301188868608
2020-03-07,159,98.3132246553031,43.0120357866951
2020-03-08,159,104.457801196259,49.1566123276515
2020-03-09,158,98.3132246553031,43.0120357866951
2020-03-10,160,98.313224655303,43.0120357866951
2020-03-11,158,98.3132246553031,43.0120357866951
2020-03-12,158,116.746954278172,61.4457654095644
2020-03-13,159,98.3132246553031,43.0120357866951
2020-03-14,160,98.3132246553031,43.0120357866951
2020-03-15,159,98.3132246553031,43.0120357866951
2020-03-16,157,104.457801196259,49.1566123276515
2020-03-17,159,110.602377737216,55.301188868608
2020-03-18,164,104.457801196259,49.1566123276515
2020-03-19,164,110.602377737216,55.301188868608
2020-03-20,164,98.3132246553031,43.0120357866951
2020-03-21,162,110.602377737216,55.301188868608
2020-03-22,164,104.457801196259,49.1566123276515
2020-03-23,164,110.602377737216,55.301188868608
2020-03-24,164,110.602377737216,55.301188868608
2020-03-25,163,110.602377737216,55.301188868608
2020-03-26,163,104.457801196259,49.1566123276515
2020-03-27,188,104.457801196259,49.1566123276515
2020-03-28,189,116.746954278172,61.4457654095644
2020-03-29,188,104.457801196259,49.1566123276515
2020-03-30,188,116.746954278172,61.4457654095644
2020-03-31,188,104.457801196259,49.1566123276515
2020-04-01,189,110.602377737216,55.301188868608
2020-04-02,187,110.602377737216,55.301188868608
2020-04-03,189,110.602377737216,55.301188868608
2020-04-04,188,110.602377737216,55.301188868608
2020-04-05,187,110.602377737216,55.301188868608
2020-04-06,189,110.602377737216,55.301188868608
2020-04-07,188,110.602377737216,55.301188868608
2020-04-08,187,116.746954278172,61.4457654095644
2020-04-09,191,104.457801196259,49.1566123276515
2020-04-10,187,110.602377737216,55.301188868608
2020-04-11,187,110.602377737216,55.301188868608
2020-04-12,188,116.746954278172,61.4457654095644
2020-04-13,189,116.746954278172,61.4457654095644
2020-04-14,188,104.457801196259,49.1566123276515
2020-04-15,189,110.602377737216,55.301188868608
2020-04-16,186,104.457801196259,49.1566123276515
2020-04-17,190,116.746954278172,61.4457654095644
2020-04-18,188,110.602377737216,55.301188868608
2020-04-19,188,110.602377737216,55.301188868608
2020-04-20,187,104.457801196259,49.1566123276515
2020-04-21,189,116.746954278172,61.4457654095644
2020-04-22,188,110.602377737216,55.301188868608
2020-04-23,188,110.602377737216,55.301188868608
2020-04-24,188,116.746954278172,61.4457654095644
2020-04-25,189,104.457801196259,49.1566123276515
2020-04-26,187,110.602377737216,55.301188868608
2020-04-27,129,92.1686481143466,36.8674592457386
2020-04-28,126,98.313224655303,43.0120357866951
2020-04-29,129,92.1686481143466,36.8674592457386
2020-04-30,128,98.313224655303,43.0120357866951
2020-05-01,127,98.313224655303,43.0120357866951
2020-05-02,127,92.1686481143466,36.8674592457386
2020-05-03,127,98.313224655303,43.0120357866951
2020-05-04,128,92.1686481143466,36.8674592457386
2020-05-05,127,86.0240715733902,30.7228827047822
2020-05-06,127,92.1686481143466,36.8674592457386
2020-05-07,127,98.313224655303,43.0120357866951
2020-05-08,128,92.1686481143466,36.8674592457386
2020-05-09,127,98.313224655303,43.0120357866951
2020-05-10,127,92.1686481143466,36.8674592457386
2020-05-11,128,98.313224655303,43.0120357866951
2020-05-12,127,98.313224655303,43.0120357866951
2020-05-13,127,98.3132246553031,43.0120357866951
2020-05-14,129,98.313224655303,43.0120357866951
2020-05-15,126,92.1686481143466,36.8674592457386
2020-05-16,129,98.313224655303,43.0120357866951
2020-05-17,126,92.1686481143466,36.8674592457386
2020-05-18,128,98.313224655303,43.0120357866951
2020-05-19,128,92.1686481143466,36.8674592457386
2020-05-20,127,98.313224655303,43.0120357866951
2020-05-21,127,92.1686481143466,36.8674592457386
2020-05-22,126,86.0240715733902,30.7228827047822
2020-05-23,128,98.313224655303,43.0120357866951
2020-05-24,128,86.0240715733902,30.7228827047822
2020-05-25,127,98.313224655303,43.0120357866951
2020-05-26,128,92.1686481143466,36.8674592457386
2020-05-27,126,98.3132246553031,43.0120357866951
2020-05-28,128,92.1686481143466,36.8674592457386
2020-05-29,127,98.313224655303,43.0120357866951
2020-05-30,118,104.457801196259,49.1566123276515
2020-05-31,118,110.602377737216,55.301188868608
2020-06-01,118,110.602377737216,55.301188868608
2020-06-02,116,110.602377737216,55.301188868608
2020-06-03,119,104.457801196259,49.1566123276515
2020-06-04,116,110.602377737216,55.301188868608
2020-06-05,118,104.45780119626,49.1566123276515
2020-06-06,118,110.602377737216,55.301188868608
2020-06-07,117,110.602377737216,55.301188868608
2020-06-08,117,110.602377737216,55.301188868608
2020-06-09,118,104.457801196259,49.1566123276515
2020-06-10,117,110.602377737216,55.301188868608
2020-06-11,119,104.45780119626,49.1566123276515
2020-06-12,120,110.602377737216,55.301188868608
2020-06-13,119,110.602377737216,55.301188868608
2020-06-14,120,110.602377737216,55.301188868608
2020-06-15,119,104.45780119626,49.1566123276515
2020-06-16,82,92.1686481143466,36.8674592457386
2020-06-17,79,86.0240715733902,30.7228827047822
2020-06-18,81,92.1686481143466,36.8674592457386
2020-06-19,81,92.1686481143466,36.8674592457386
2020-06-20,81,86.0240715733902,30.7228827047822
2020-06-21,84,79.8794950324337,24.5783061638258
2020-06-22,85,92.1686481143466,36.8674592457386
2020-06-23,84,86.0240715733902,30.7228827047822
2020-06-24,84,86.0240715733902,30.7228827047822
2020-06-25,85,79.8794950324337,24.5783061638258
2020-06-26,85,92.1686481143466,36.8674592457386
2020-06-27,83,86.0240715733902,30.7228827047822
2020-06-28,86,79.8794950324337,24.5783061638258
2020-06-29,84,86.0240715733902,30.7228827047822
2020-06-30,80,110.602377737216,55.301188868608
2020-07-01,79,104.457801196259,49.1566123276515
2020-07-02,80,98.3132246553031,43.0120357866951
2020-07-03,79,110.602377737216,55.301188868608
2020-07-04,81,104.457801196259,49.1566123276515
2020-07-05,79,104.457801196259,49.1566123276515
2020-07-06,81,104.457801196259,49.1566123276515
2020-07-07,80,110.602377737216,55.301188868608
2020-07-08,84,110.602377737216,55.301188868608
2020-07-09,86,104.457801196259,49.1566123276515
2020-07-10,85,116.746954278172,61.4457654095644
2020-07-11,85,104.457801196259,49.1566123276515
2020-07-12,90,67.5903419505209,12.2891530819129
2020-07-13,87,49.1566123276515,-6.14457654095644
2020-07-14,90,61.4457654095644,6.14457654095644
2020-07-15,88,67.5903419505209,12.2891530819129
2020-07-16,88,55.301188868608,0
2020-07-17,89,55.301188868608,0
2020-07-18,88,55.301188868608,0
2020-07-19,89,61.4457654095644,6.14457654095645
2020-07-20,89,67.5903419505209,12.2891530819129
2020-07-21,88,55.301188868608,0
2020-07-22,88,55.301188868608,0
2020-07-23,89,61.4457654095644,6.14457654095644
2020-07-24,89,61.4457654095644,6.14457654095645
2020-07-25,89,61.4457654095644,6.14457654095644
2020-07-26,88,55.301188868608,0
2020-07-27,88,55.301188868608,7.105427357601e-15
2020-07-28,90,67.5903419505209,12.2891530819129
2020-07-29,87,55.301188868608,0
2020-07-30,89,49.1566123276515,-6.14457654095644
2020-07-31,89,73.7349184914773,18.4337296228693
2020-08-01,88,55.301188868608,7.105427357601e-15
2020-08-02,90,61.4457654095644,6.14457654095644
2020-08-03,88,49.1566123276515,-6.14457654095644
2020-08-04,89,61.4457654095644,6.14457654095645
2020-08-05,89,73.7349184914773,18.4337296228693
2020-08-06,88,49.1566123276515,-6.14457654095644
2020-08-07,89,61.4457654095644,6.14457654095644
2020-08-08,88,55.301188868608,0
2020-08-09,89,61.4457654095644,6.14457654095645
2020-08-10,88,61.4457654095644,6.14457654095644
2020-08-11,89,55.301188868608,0
2020-08-12,89,61.4457654095644,6.14457654095645
2020-08-13,89,61.4457654095644,6.14457654095644
2020-08-14,88,55.301188868608,0
2020-08-15,88,55.301188868608,0
2020-08-16,89,67.5903419505209,12.2891530819129
2020-08-17,88,61.4457654095644,6.14457654095645
2020-08-18,89,55.301188868608,0
2020-08-19,87,55.301188868608,0
2020-08-20,87,61.4457654095644,6.14457654095644
2020-08-21,87,61.4457654095644,6.14457654095645
2020-08-22,87,49.1566123276515,-6.14457654095644
2020-08-23,87,61.4457654095644,6.14457654095644
2020-08-24,87,61.4457654095644,6.14457654095644
2020-08-25,89,98.3132246553031,43.0120357866951
2020-08-26,89,104.457801196259,49.1566123276515
2020-08-27,89,98.313224655303,43.0120357866951
2020-08-28,89,104.457801196259,49.1566123276515
2020-08-29,89,98.3132246553031,43.0120357866951
2020-08-30,89,104.457801196259,49.1566123276515
2020-08-31,89,104.457801196259,49.1566123276515
2020-09-01,87,98.313224655303,43.0120357866951
2020-09-02,90,104.457801196259,49.1566123276515
2020-09-03,89,98.3132246553031,43.0120357866951
2020-09-04,89,104.457801196259,49.1566123276515
2020-09-05,89,98.3132246553031,43.0120357866951
2020-09-06,89,104.457801196259,49.1566123276515
2020-09-07,89,104.457801196259,49.1566123276515
2020-09-08,89,98.3132246553031,43.0120357866951
2020-09-09,88,98.3132246553031,43.0120357866951
2020-09-10,90,104.457801196259,49.1566123276515
2020-09-11,89,104.457801196259,49.1566123276515
2020-09-12,89,92.1686481143466,36.8674592457386
2020-09-13,89,110.602377737216,55.301188868608
2020-09-14,89,98.3132246553031,43.0120357866951
2020-09-15,89,104.457801196259,49.1566123276515
2020-09-16,89,104.457801196259,49.1566123276515
